OBJECTID,CT20,LABEL,ShapeSTArea,ShapeSTLength
6547,482701,4827.01,13232862.1516528,25370.9218257789
6548,482702,4827.02,7731124.78761679,13987.9847971188
6549,482801,4828.01,34070214.0235891,30553.0191471667
6550,500100,5001.00,108209222.646189,51525.8846948744
6551,500202,5002.02,68430807.8504023,41354.5630087672
6552,500203,5002.03,20130393.8583717,23307.9606758754
6553,500204,5002.04,57241095.1310463,40501.9263043424
6554,500300,5003.00,96418953.2568127,45393.9493118816
6555,500402,5004.02,14379148.246938,15368.244440719
6556,500403,5004.03,23688236.6511481,31124.4462155881
6557,500404,5004.04,12615580.9287908,15083.9950663171
6558,500500,5005.00,7194182.76029605,11820.6352827056
6559,500600,5006.00,12735084.6433068,14767.1770583361
6560,500700,5007.00,34965017.1390134,25854.7551628871
6561,500800,5008.00,20985927.9938758,19048.0360159392
6562,500900,5009.00,17097255.6696253,17138.4756586997
6563,501001,5010.01,7712127.87614672,11644.8595837271
6564,501002,5010.02,15855902.2952463,16774.7633444801
6565,501200,5012.00,15134674.9221059,17573.0896895283
6566,501301,5013.01,9302425.44057329,15779.0595851395
6567,501302,5013.02,12306328.5258825,15423.6145874634
6568,501400,5014.00,11423447.3999694,15159.6956220682
6569,501501,5015.01,68318746.9213878,49511.2047752309
6570,501503,5015.03,8662975.88988734,12547.4179395108
6571,501504,5015.04,8025116.52549396,12471.3378073768
6572,501600,5016.00,110996546.245854,51070.4702731152
6573,501700,5017.00,14986775.8559804,17080.8863048437
6574,501802,5018.02,8346721.38547115,13998.1174150438
6575,501803,5018.03,6377300.57998298,11123.2711884239
6576,501804,5018.04,5729971.0354217,11153.9292921425
6577,501900,5019.00,15000004.0496703,16925.3802524574
6578,502003,5020.03,6927747.36787761,10675.6063721832
6579,502004,5020.04,14369469.3749127,17665.5440881431
6580,502005,5020.05,11221396.1512332,16148.9040564126
6581,502100,5021.00,20849989.5662653,21465.8226419062
6582,502200,5022.00,18698618.6599117,18395.2532578937
6583,502303,5023.03,25100513.8296915,21982.8424078958
6584,502401,5024.01,10177297.7461907,13255.4851699622
6585,502402,5024.02,9753532.44085886,12968.8919122532
6586,502500,5025.00,41068032.308158,28347.7883274425
6587,502602,5026.02,13600312.3886464,16471.9674638961
6588,502603,5026.03,10609435.6928298,14443.8911421728
6589,502604,5026.04,10570595.0780755,17254.1179098045
6590,502700,5027.00,74765715.770641,44392.6913260469
6591,502801,5028.01,23980203.3244672,19857.2274812551
6592,502901,5029.01,13425517.801385,15049.2626189694
6593,503000,5030.00,14302650.2765679,16102.3435045218
6594,503103,5031.03,11725025.1293787,15490.8244609334
6595,503104,5031.04,5885569.52178379,10936.7166159661
6596,503105,5031.05,11954723.4412234,16794.7668332981
6597,503106,5031.06,9955825.98430382,14526.7872229325
6598,503201,5032.01,14476484.6761444,15142.2210616797
6599,503202,5032.02,12281026.8674746,15954.6004896244
6600,503301,5033.01,11748009.0483089,14413.6207871427
6601,503302,5033.02,16640275.4222384,17791.2054079942
6602,503401,5034.01,21015443.8856324,18860.2748656124
6603,503402,5034.02,17410098.1031434,17818.8797021096
6604,503501,5035.01,16587840.5134728,22266.2802859665
6605,503502,5035.02,13168058.003062,17644.3526898849
6606,503601,5036.01,14976900.4845167,16815.757514265
6607,503602,5036.02,35545530.5868986,25663.6873126966
6608,503701,5037.01,12463070.401648,15595.060903222
6609,503702,5037.02,17925154.9168784,19119.1906078382
6610,503704,5037.04,16190310.6981488,18491.7962098408
6611,503705,5037.05,12664037.1296645,17991.5661145874
6612,503801,5038.01,13783082.8378676,18398.9619858152
6613,503802,5038.02,14262452.144393,15640.5633623565
6614,503901,5039.01,9740747.12850392,16159.4185338013
6615,503902,5039.02,56714945.9931995,35071.1101605409
6616,504001,5040.01,14929353.9096989,18099.9034589533
6617,504002,5040.02,16616861.2603621,17868.5824418683
6618,504101,5041.01,13117424.3001208,15847.7486711427
6619,504200,5042.00,83095630.960611,55346.7597582658
6620,530005,5300.05,24599262.7571483,30605.2937860388
6621,530006,5300.06,7110648.26586871,13236.9881662081
6622,530007,5300.07,52272758.646208,30506.4940020231
6623,530101,5301.01,10894604.9733206,14077.6044723611
6624,530102,5301.02,14231460.3627176,15917.590049481
6625,530202,5302.02,19357034.9459998,21186.6210126995
6626,530203,5302.03,7928251.16378932,14385.2059029466
6627,530204,5302.04,7211051.20213771,11616.6248517826
6628,530301,5303.01,6288819.60358759,11122.5904052258
6629,530302,5303.02,9212524.83068087,13426.0697566336
6630,530400,5304.00,16601273.2567426,18725.9474109497
6631,530500,5305.00,9694241.74145285,12762.8231763828
6632,530603,5306.03,13316032.0046999,17042.4386699289
6633,530700,5307.00,11383409.612696,17884.1692941059
6634,530801,5308.01,8278551.82609912,14508.5953120685
6635,530802,5308.02,6095832.59106836,14533.6741477688
6636,530901,5309.01,4780656.01969113,8761.1508530842
6637,530902,5309.02,5630345.73230616,11786.8599182964
6638,531000,5310.00,10762522.8810576,15882.0889227391
6639,531101,5311.01,7530326.76840229,12294.5093378155
6640,531102,5311.02,5364456.94761426,9848.27692021034
6641,531201,5312.01,5977859.24244492,11143.557634004
6642,531202,5312.02,4814912.72660344,10576.973206371
6643,531301,5313.01,8532657.77976645,15266.0561135434
6644,531302,5313.02,9629114.11968131,15856.4786585324
6645,531502,5315.02,4688385.80556451,8974.96638477052
6646,531503,5315.03,12515353.7079407,14516.478450578
6647,531504,5315.04,5411952.68848988,10726.4224998712
6648,531602,5316.02,4825625.06065402,10203.460434701
6649,531603,5316.03,4672132.26262321,8755.2367843522
6650,531604,5316.04,3947756.52329106,8092.73617210703
6651,531701,5317.01,6857886.90584714,11506.4208799587
6652,531702,5317.02,7235136.75018469,12152.7390161029
6653,531800,5318.00,6686026.15992047,13067.1268167973
6654,531901,5319.01,8297933.90179367,11917.9183797574
6655,531902,5319.02,7615740.73100467,11315.5768138091
6656,532001,5320.01,14571850.5370355,17268.8294951603
6657,532002,5320.02,8971861.98827083,14983.5230166586
6658,532101,5321.01,15457706.4282776,15617.5192805933
6659,532102,5321.02,11001392.3512406,13663.1274280087
6660,532200,5322.00,30195399.8566416,27206.3051840942
6661,532302,5323.02,35456321.7571347,31690.2258133344
6662,532303,5323.03,81463623.0136008,46014.6261171541
6663,532304,5323.04,87189573.4179743,48193.6305300673
6664,532500,5325.00,10962784.567692,19253.5930747857
6665,532605,5326.05,5645956.53945948,10365.946429479
6666,532606,5326.06,3000929.65133853,7849.60100521066
6667,532607,5326.07,11878646.9077421,14270.5156680624
6668,532700,5327.00,6267973.98501836,12319.0201893415
6669,532800,5328.00,5931393.32811177,10039.0798571267
6670,532900,5329.00,8258066.06688699,11928.0202003906
6671,533001,5330.01,5141720.33188466,11047.1600648669
6672,533002,5330.02,3097568.75932213,7574.56684603714
6673,533103,5331.03,5853879.49306574,10992.9062656825
6674,533104,5331.04,3681315.94170252,7694.33543490704
6675,533105,5331.05,2054755.6089905,5798.47327422083
6676,533108,5331.08,6947384.34609897,13467.2312570348
6677,533201,5332.01,4023505.24578899,9389.96197257081
6678,533204,5332.04,7661348.89043656,13454.7698668829
6679,533300,5333.00,3731088.16024901,8552.87002807021
6680,533401,5334.01,5113063.30044358,11263.8900454398
6681,533402,5334.02,5227309.40610305,9807.48357177889
6682,533403,5334.03,5060256.83538548,12364.7036590615
6683,533501,5335.01,4545068.57051372,8907.20864750194
6684,533504,5335.04,4389903.98645726,8497.98199060626
6685,533601,5336.01,5928001.40648017,12334.7487911121
6686,533602,5336.02,7554341.68574426,14360.0505039708
6687,533603,5336.03,8713329.91079115,16305.5002302886
6688,533701,5337.01,4310664.29508678,8283.8394898438
6689,533702,5337.02,3428939.22173679,7524.99885698638
6690,533703,5337.03,6063642.59781318,10976.3329514095
6691,533803,5338.03,8479135.85372908,15462.9279830105
6692,533804,5338.04,5542702.41471204,11202.1613659401
6693,533805,5338.05,4792039.13007465,11078.3311495485
6694,533806,5338.06,10206252.9165749,19422.0072187107
6695,533901,5339.01,8211697.55326123,15693.9961668814
6696,533902,5339.02,8193148.6368017,14501.9474958494
6697,534001,5340.01,8449049.55753831,13447.0746875639
6698,534002,5340.02,9661218.64592251,16884.0262889574
6699,534101,5341.01,5522544.30331651,14562.4665786291
6700,534102,5341.02,8610503.07489119,14786.7223506188
6701,534201,5342.01,5521962.22492772,10286.498480307
6702,534202,5342.02,6276261.33393306,11474.4770361208
6703,534203,5342.03,8262299.2356667,14675.8555921824
6704,534301,5343.01,9283028.35657156,14342.6964012505
6705,534302,5343.02,6644134.03782752,12917.945679879
6706,534403,5344.03,3482178.80640461,8501.54998113923
6707,534404,5344.04,4446351.61093761,9687.54732856047
6708,534405,5344.05,5707270.03406791,10578.3623816818
6709,534406,5344.06,4641643.09617267,10898.1792529293
6710,534501,5345.01,7204333.57869603,11050.5266356393
6711,534502,5345.02,6095815.67270107,13917.3001083584
6712,534700,5347.00,5992639.20571512,9911.2355270992
6713,534802,5348.02,4347556.4909497,8744.4521860799
6714,534803,5348.03,6573850.89525117,14163.9471044674
6715,534804,5348.04,3978855.18649087,9319.05548365724
6716,534900,5349.00,11282605.2652214,14947.6593824536
6717,535001,5350.01,4841546.92379756,8859.37987431477
6718,535002,5350.02,5201856.18222675,9325.69619149818
6719,535101,5351.01,12205899.2378958,16478.8427347386
6720,535102,5351.02,6362548.25944194,12479.3093591339
6721,535200,5352.00,9316209.73919033,17912.1933574648
6722,535300,5353.00,11630273.6428618,16781.0467104541
6723,535400,5354.00,8299926.84742714,16001.8266736105
6724,535501,5355.01,5293204.41685199,12074.2902010647
6725,535502,5355.02,5086501.40054741,9073.05180562503
6726,535503,5355.03,3416350.03839405,7664.37637205602
6727,535603,5356.03,8458968.28967816,15286.4407292195
6728,535604,5356.04,4760342.70170367,9741.85222168545
6729,535605,5356.05,5058629.8797698,9024.66282578565
6730,535606,5356.06,1999911.26433732,7508.65185404746
6731,535607,5356.07,10132673.9278794,14535.3221500835
6732,535701,5357.01,8305237.5157634,12501.4795179242
6733,535702,5357.02,10491974.1460789,13532.5378337178
6734,535802,5358.02,8561347.2278174,12450.1773892486
6735,535803,5358.03,4551608.71761719,8613.45335035726
6736,535804,5358.04,5283458.17374254,9663.64764001067
6737,535901,5359.01,9046374.50306449,13206.0204001352
6738,535902,5359.02,10904590.3826071,13541.4036455245
6739,536000,5360.00,14069887.4365973,16164.2070271989
6740,536102,5361.02,33091050.5384596,27726.2249415834
6741,536103,5361.03,12705298.9080211,16304.5106168988
6742,536104,5361.04,21145108.7628472,26241.7525554603
6743,536201,5362.01,16356164.3466016,21732.9990458032
6744,536202,5362.02,9938861.9792741,19963.9646227282
6745,540000,5400.00,15761754.8788083,17451.2525244906
6746,540101,5401.01,13482674.265665,17370.7077039707
6747,540102,5401.02,13461838.3964592,15522.6503158064
6748,540201,5402.01,2807089.84180869,10415.3671869479
6749,540202,5402.02,8148659.27212411,12548.6781635059
6750,540203,5402.03,9701045.30848719,13117.2633472288
6751,540300,5403.00,16490657.0049993,21932.0507949325
6752,540400,5404.00,3655873.68758161,8271.06517232661
6753,540501,5405.01,15637864.9658326,19057.4550505681
6754,540502,5405.02,6470514.38647259,11178.19726629
6755,540600,5406.00,10088024.4012435,12916.1245607176
6756,540700,5407.00,12432417.2335875,16223.0261099194
6757,540800,5408.00,21476193.6694674,26448.5993166178
6758,540901,5409.01,12527118.7448487,15839.9425877047
6759,540902,5409.02,27085463.5271181,20791.9962194825
6760,541003,5410.03,65111276.68639,36767.2593792547
6761,541100,5411.00,13396088.1094887,15380.3045157219
6762,541200,5412.00,22806378.4082058,23092.2075578103
6763,541300,5413.00,14593763.9936328,16295.5167469568
6764,541401,5414.01,6177579.58929178,11058.6503596753
6765,541402,5414.02,3724421.67927656,8434.31985945043
6766,541500,5415.00,9067083.28089633,13168.6235648022
6767,541603,5416.03,13525821.4217153,20607.8297273803
6768,541604,5416.04,8934101.19620339,12182.2591831661
6769,541605,5416.05,9395213.71450071,14023.7394468896
6770,541606,5416.06,3686961.5941245,8136.61180687617
6771,541700,5417.00,15095861.8505284,17625.730693278
6772,541801,5418.01,7695960.58125089,12246.7027010025
6773,541802,5418.02,11949953.261253,14396.1311428749
6774,542000,5420.00,10484967.1449857,13935.8326069594
6775,542103,5421.03,6150339.29747995,11362.2761419803
6776,542104,5421.04,6250031.33031964,11046.64255821
6777,542105,5421.05,6711569.61306456,12028.2821646227
6778,542106,5421.06,9409673.65414924,17384.8947672041
6779,542200,5422.00,14932610.4112195,16996.8420328566
6780,542401,5424.01,13922723.5265786,15743.5117941906
6781,542402,5424.02,17936840.0150795,22961.9130960734
6782,542501,5425.01,6299647.17893985,12013.5388719451
6783,542502,5425.02,10710026.5407315,14205.219282876
6784,542601,5426.01,5920248.25289284,10539.9777131584
6785,542602,5426.02,9372005.23647533,12375.122868957
6786,542700,5427.00,10727727.0979101,13611.631509816
6787,542800,5428.00,8516084.51922798,11847.47993623
6788,542900,5429.00,8688773.07175803,14279.1294494575
6789,543000,5430.00,14154354.91597,15227.1125425704
6790,543100,5431.00,31111918.8360001,25651.4628888436
6791,543201,5432.01,10876948.3499923,13363.853108087
6792,543203,5432.03,39882812.5607578,34167.5229070666
6793,543304,5433.04,17333054.0870163,16704.7259820378
6794,543305,5433.05,90279146.4210835,38293.5747361552
6795,543306,5433.06,38418657.9197067,28581.6158745154
6796,543321,5433.21,45791011.4445991,30124.4060169971
6797,543322,5433.22,21143078.4204277,18335.9848004528
6798,543400,5434.00,33454102.0917925,27062.5105206052
6799,543501,5435.01,28710611.2338538,34677.2918973803
6800,543502,5435.02,12074395.5994157,15819.2452806747
6801,543503,5435.03,18038367.2476626,20163.6861794533
6802,543601,5436.01,6995154.33802196,10907.781656654
6803,543603,5436.03,15912602.6626549,17543.1375838898
6804,543605,5436.05,10295711.0862222,13204.5471458371
6805,543606,5436.06,7212259.5705511,11257.6991960816
6806,543607,5436.07,14260154.0712986,14960.7649538543
6807,543701,5437.01,6840817.6320183,11169.8672346145
6808,543703,5437.03,11159725.9426379,13580.8696549524
6809,543704,5437.04,7204983.79266214,15457.1360851456
6810,543705,5437.05,6956205.42465183,10921.2437701646
6811,543801,5438.01,23724216.9230453,22472.5947152604
6812,543803,5438.03,8134672.2474586,15554.4551862457
6813,543804,5438.04,6461840.55325144,12895.6078184551
6814,543903,5439.03,14602751.7510483,21544.6239699891
6815,543905,5439.05,29538912.1347888,24257.6247075205
6816,544001,5440.01,20161641.3221162,19683.7892861782
6817,544002,5440.02,17205469.0534932,21176.3320683602
6818,550101,5501.01,7730051.96799285,11296.5781342431
6819,550201,5502.01,5697803.70890887,11919.7997080557
6820,550202,5502.02,13564231.5795851,16690.6728443371
6821,550301,5503.01,17817508.172463,17478.4311546599
6822,550501,5505.01,9588422.27798957,17036.906872855
6823,550502,5505.02,19125743.8969751,19230.2173268593
6824,550601,5506.01,12616466.5015976,14580.3427768169
6825,550602,5506.02,15898558.6424768,16653.9514464971
6826,550700,5507.00,23986263.0986862,22073.995176286
6827,550801,5508.01,17083726.7115855,17087.3727210087
6828,550802,5508.02,14121380.2684391,16711.9520003177
6829,550901,5509.01,12117455.501472,15191.9632141398
6830,550902,5509.02,10415455.5707219,14238.1013016256
6831,551001,5510.01,15498171.1961555,20744.7800746733
6832,551002,5510.02,10462782.3618215,14631.7721236556
6833,551101,5511.01,18153094.3694651,22027.863303231
6834,551102,5511.02,18174743.1647274,20645.4229427278
6835,551201,5512.01,8490020.76177939,12891.1870625075
6836,551203,5512.03,7780195.072703,12034.6894329764
6837,551204,5512.04,7301476.41581651,12369.8485136608
6838,551300,5513.00,16471438.4650917,16647.2761114115
6839,551401,5514.01,7795514.07536664,11651.4625706569
6840,551402,5514.02,12442400.7963484,13893.2410754941
6841,551501,5515.01,15877385.3489859,18345.096662194
6842,551502,5515.02,11852243.9393335,18384.3821452116
6843,551700,5517.00,13962882.7315767,15848.2957903007
6844,551801,5518.01,12280690.793895,14534.2649410376
6845,551802,5518.02,11722001.6851532,14318.0934591504
6846,551900,5519.00,16894515.0309873,17346.1463644584
6847,552001,5520.01,8641585.17442258,12380.4876642969
6848,552002,5520.02,7606499.41771045,11571.534097119
6849,552100,5521.00,15736279.3506243,17538.2241619669
6850,552200,5522.00,18191295.7241641,22322.3721624885
6851,552301,5523.01,13446807.5731968,17382.4999217221
6852,552302,5523.02,10350115.0779972,15066.8832726113
6853,552400,5524.00,10035510.1679867,15598.7989922257
6854,552601,5526.01,7657744.43341965,11109.5332498009
6855,552602,5526.02,14796886.6254379,16639.4663513607
6856,552700,5527.00,14805976.5122494,16500.3103863042
6857,552800,5528.00,13926657.4674833,15865.6596366224
6858,552900,5529.00,14101549.0415926,16008.335601867
6859,553000,5530.00,13675967.8532451,16319.5437362973
6860,553100,5531.00,22121672.0296971,22766.2500557677
6861,553201,5532.01,11162770.5088935,15658.9428774363
6862,553202,5532.02,9518705.90851505,12855.2605010105
6863,553300,5533.00,9051052.13923929,14219.7343385289
6864,553400,5534.00,7892688.5316858,11760.4621301386
6865,553502,5535.02,13623335.550405,15451.8499029909
6866,553503,5535.03,4556093.57544339,9558.94497924704
6867,553504,5535.04,6868830.48733731,13796.501696382
6868,553601,5536.01,23414587.0207855,28174.3023688188
6869,553602,5536.02,6496310.16405658,11048.1587825692
6870,553701,5537.01,11796992.0403094,18847.62342861
6871,553702,5537.02,10009757.0530629,19049.433695648
6872,553801,5538.01,13938320.1452215,15855.2346137342
6873,553802,5538.02,19012669.0731171,24460.1499057787
6874,553901,5539.01,13751249.9060393,15765.3889022346
6875,553902,5539.02,11365367.2516815,14750.9938177955
6876,554001,5540.01,11655206.3882877,16116.5887962735
6877,554002,5540.02,13667447.4365299,20544.1215942098
6878,554101,5541.01,5101466.37233006,12582.3074567663
6879,554105,5541.05,3629641.76300956,10099.8739517694
6880,554106,5541.06,7890983.95940837,14111.3149456145
6881,554201,5542.01,10454205.5198722,13186.0301587689
6882,554203,5542.03,7366132.40698036,13835.1988243281
6883,554204,5542.04,7097729.20441749,12961.7900426092
6884,554301,5543.01,7272514.62185963,14242.7440569125
6885,554302,5543.02,7740679.10089825,11136.9838337882
6886,554403,5544.03,9049817.83751206,12198.6560979542
6887,554404,5544.04,9061611.8788581,12142.5613104025
6888,554405,5544.05,8240568.98336785,11740.7949421055
6889,554406,5544.06,11876860.7259296,15944.1398932886
6890,554511,5545.11,25497631.0124544,19924.6849954071
6891,554512,5545.12,41263313.8445609,26498.5474932422
6892,554513,5545.13,6103014.10542165,10499.481523256
6893,554514,5545.14,16217395.0530225,21747.9897482798
6894,554515,5545.15,13014977.5359482,16355.3457831479
6895,554516,5545.16,15649964.176655,21523.371304428
6896,554517,5545.17,14229624.6231866,15920.2152380845
6897,554518,5545.18,19455070.3896972,21288.7195019825
6898,554519,5545.19,18662536.4669182,19583.3297966638
6899,554521,5545.21,53255326.4134537,38697.0337049022
6900,554522,5545.22,23609086.25491,20804.2708578052
6901,554600,5546.00,11352386.4169343,14572.4209172876
6902,554700,5547.00,8627202.76823408,13803.126476771
6903,554801,5548.01,9729546.5231151,15143.6834689013
6904,554802,5548.02,16528832.7408332,19175.1211446819
6905,554900,5549.00,18920995.0352416,25776.2162776594
6906,555001,5550.01,13869127.8484156,17435.4159830699
6907,555002,5550.02,9800320.22009676,12798.6687028187
6908,555105,5551.05,11847002.3019771,18475.8459452811
6909,555106,5551.06,9492930.03705746,14600.2743021531
6910,555107,5551.07,13646789.6698591,18334.5862287848
6911,555202,5552.02,11886564.0794837,17710.9316110257
6912,555211,5552.11,8460731.04247966,11821.0792377396
6913,555212,5552.12,8717767.05098893,14099.7621391231
6914,555300,5553.00,18420967.3337349,20623.7741087037
6915,570001,5700.01,16496177.2176637,17436.4226027949
6916,570002,5700.02,8377397.28627663,11629.5539259408
6917,570003,5700.03,12320969.7401746,14213.5181038488
6918,570100,5701.00,12426468.198009,14656.5394138862
6919,570202,5702.02,18008239.0575041,19080.640355296
6920,570203,5702.03,14011934.4069474,15898.4273884954
6921,570204,5702.04,5900050.97490394,9857.76432016486
6922,570303,5703.03,6631187.67741907,11564.9582276355
6923,570304,5703.04,6152458.77302892,13783.2819921746
6924,570305,5703.05,7943279.37006362,17669.6661099015
6925,570306,5703.06,5015497.10636019,8854.79184122496
6926,570402,5704.02,16319231.4550185,20197.3999104651
6927,570403,5704.03,6141175.09924271,10564.9741881753
6928,570404,5704.04,9317557.88924715,15596.8665941522
6929,570502,5705.02,21506057.9529468,19952.4514599885
6930,570503,5705.03,5801545.4583656,9875.96749543815
6931,570504,5705.04,10194101.7838087,12940.7290002613
6932,570601,5706.01,8401349.30948551,12356.3285646087
6933,570602,5706.02,11223312.1223452,14077.5785424917
6934,570603,5706.03,7908006.53435931,12116.9336037925
6935,570701,5707.01,19149170.8195721,21080.57554984
6936,570703,5707.03,10008460.2329599,13310.7841354238
6937,570800,5708.00,25773973.6219221,20441.3178274514
6938,570901,5709.01,19544560.5256342,18513.6941940531
6939,570902,5709.02,11365545.6693302,14170.0210840921
6940,571000,5710.00,18883494.7500285,17797.5783949444
6941,571101,5711.01,14249746.3594841,15900.5871461372
6942,571102,5711.02,13537623.4793733,15649.785579233
6943,571201,5712.01,14049861.359108,15898.1418805424
6944,571202,5712.02,14076474.8687984,16101.9694783862
6945,571300,5713.00,22571659.5538448,19074.6849053795
6946,571400,5714.00,20659473.0338552,24614.6029025578
6947,571502,5715.02,14822500.3006935,16163.2407356025
6948,571504,5715.04,16273015.1033957,16683.9630644299
6949,571505,5715.05,7059647.86246008,11043.6636491396
6950,571600,5716.00,3110452.62273236,9709.99117722165
6951,571701,5717.01,20578554.4828134,24661.2374148775
6952,571703,5717.03,4278800.19762923,9704.98900085143
6953,571704,5717.04,5184206.99810609,11196.1669994311
6954,571800,5718.00,30573904.5534696,26529.2248077477
6955,571900,5719.00,20831828.7389525,23761.2111019983
6956,572001,5720.01,18255190.7165811,19490.3007705793
6957,572201,5722.01,16791606.4755065,18493.9293341948
6958,572202,5722.02,16713607.2407432,17970.0618968092
6959,572301,5723.01,8819127.52841067,19342.7897589565
6960,572500,5725.00,6380483.74175228,10650.1261222209
6961,572600,5726.00,13700119.2166695,15732.4354009953
6962,572700,5727.00,11565994.6994945,14017.5144783921
6963,573002,5730.02,3493340.04609607,7924.94116587121
6964,573003,5730.03,4824001.88224188,9050.00845755297
6965,573004,5730.04,4423554.49712008,8641.32184669856
6966,573101,5731.01,5670599.19395165,11227.3824291829
6967,573102,5731.02,7172019.33584797,12339.3452457637
6968,573201,5732.01,6474110.96899096,10368.0924443012
6969,573202,5732.02,6987063.91162784,10572.6479415876
6970,573300,5733.00,8457085.59959356,13243.1045611055
6971,573401,5734.01,11199027.441706,18583.2258991689
6972,573402,5734.02,31901908.7336896,34539.8953712952
6973,573403,5734.03,17921371.4050619,26864.0221154377
6974,573601,5736.01,40117908.3154487,32332.838019658
6975,573700,5737.00,19580898.2985444,18415.1809230685
6976,573800,5738.00,16513664.3993769,17866.6016608577
6977,573902,5739.02,7662023.74313391,13898.2522961576
6978,574000,5740.00,19591244.6135892,19153.3221291471
6979,574100,5741.00,19798567.2256992,20329.7158543075
6980,574201,5742.01,13937005.1467189,15839.7603837042
6981,574202,5742.02,14420010.246694,19923.64023458
6982,574300,5743.00,26708526.7554215,25331.4991221237
6983,574400,5744.00,36606689.1471999,24464.7911638799
6984,574500,5745.00,29317538.3334448,25100.525622544
6985,574602,5746.02,6356869.66738096,10119.2011220105
6986,574800,5748.00,11928656.3460579,15300.5195380658
6987,574901,5749.01,14440218.0135048,16979.3265617987
6988,574902,5749.02,8647872.9120199,13140.9026238238
6989,575001,5750.01,10496782.2986826,18231.3135918046
6990,575002,5750.02,10388610.8171446,14929.1009529208
6991,575101,5751.01,4526448.29452831,10168.4825983771
6992,575102,5751.02,4370208.00255538,9258.17253898467
6993,575103,5751.03,5168694.59309104,9179.63540841837
6994,575201,5752.01,6099515.56941144,10557.1250424809
6995,575202,5752.02,4350166.34620307,9234.07334371818
6996,575300,5753.00,6976557.9966788,10568.6410265364
6997,575401,5754.01,9580217.62559895,12588.8704397233
6998,575402,5754.02,3485864.38765738,7932.48386184269
6999,575801,5758.01,4696001.46130141,8615.54875627485
7000,575802,5758.02,3454989.84476691,7901.9356559849
7001,575803,5758.03,2148618.94815854,6905.19885216542
7002,575901,5759.01,5227781.92083574,9697.11489145239
7003,575902,5759.02,3773423.02697825,7831.6090227817
7004,576200,5762.00,7499840.90294743,11216.642690197
7005,576301,5763.01,5905119.92847484,9753.97341093861
7006,576302,5763.02,3484769.04819435,7919.61397135561
7007,576401,5764.01,3488157.55486174,7928.13872318737
7008,576402,5764.02,3492769.50653262,7930.52752549502
7009,576403,5764.03,3493768.51223777,7935.17240132799
7010,576501,5765.01,3136718.55181926,7291.40500127119
7011,576502,5765.02,3311538.63627328,8030.26819573626
7012,576503,5765.03,3356437.5852405,7911.51439915328
7013,576801,5768.01,5535431.51741462,9955.33666987267
7014,576802,5768.02,5036017.56309719,9265.78522899518
7015,576901,5769.01,4789418.51874556,9246.30169737848
7016,576903,5769.03,3495520.22962865,7937.92527941123
7017,576904,5769.04,3941030.99676636,8609.28980439646
7018,577000,5770.00,19901761.9597315,21697.8516355623
7019,577100,5771.00,13084152.4130953,14526.387914657
7020,577400,5774.00,6947575.85754377,11864.4558512397
7021,577606,5776.06,12462583.3043858,17502.1877533979
7022,577700,5777.00,13544904.9231935,18946.2342238061
7023,577800,5778.00,18927236.8670337,22581.9541668875
7024,577900,5779.00,19068001.9727423,21080.8138248122
7025,578000,5780.00,19879881.9789265,22544.0252132648
7026,578100,5781.00,18489959.2393309,19002.0738804601
7027,600100,6001.00,8154795.43593344,12355.0287872537
7028,600201,6002.01,6304691.20891617,11426.6774102382
7029,600202,6002.02,8925264.92464748,14579.0825586213
7030,600302,6003.02,8820765.80161891,11976.5298969728
7031,600303,6003.03,3924007.67461331,9114.64327956452
7032,600304,6003.04,4798305.86039397,9662.24028886119
7033,600400,6004.00,10569326.8715514,16007.0577116515
7034,600501,6005.01,7073018.68794043,10722.3591250487
7035,600601,6006.01,6962718.89051909,10542.6110970389
7036,600602,6006.02,7430325.73140977,10861.6364976028
7037,600702,6007.02,26162751.8444762,24173.2118130355
7038,600703,6007.03,5598920.85040228,10887.9848835122
7039,600704,6007.04,10377163.0925439,13200.4834157515
7040,600801,6008.01,10452395.7018344,13346.9612771438
7041,600802,6008.02,20919590.3874365,20363.937267115
7042,600902,6009.02,8615976.1871319,13421.1392055206
7043,600911,6009.11,7353051.33313995,11395.3814772257
7044,600912,6009.12,11710912.623207,15517.8701655032
7045,601001,6010.01,9515760.63937731,14262.1659860406
7046,601002,6010.02,6816443.19558855,11226.4579480086
7047,601100,6011.00,6895336.38556095,10510.8583892997
7048,601202,6012.02,7042733.87789834,10682.0501927862
7049,601211,6012.11,6241067.7766277,10199.3802998193
7050,601212,6012.12,6297809.91233639,10124.4865180225
7051,601301,6013.01,6614180.86900312,11072.3689030208
7052,601302,6013.02,13128637.4047167,19669.395627108
7053,601303,6013.03,4719524.7871578,8901.57121246217
7054,601401,6014.01,16933194.3845891,18287.0669764132
7055,601402,6014.02,10584567.2734619,13265.2169080277
7056,601501,6015.01,5092858.12709964,10545.4175901462
7057,601502,6015.02,5283115.3683329,11514.475757794
7058,601600,6016.00,9821883.22578846,12866.0456297808
7059,601700,6017.00,8159873.6632304,12647.1543057078
7060,601801,6018.01,5239211.34942261,10548.5363577464
7061,601802,6018.02,5211014.90078002,10562.9374732279
7062,601900,6019.00,7499025.46812475,11034.7026454434
7063,602002,6020.02,5763859.60617845,10775.7547935908
7064,602003,6020.03,6729146.76074857,10337.401330982
7065,602103,6021.03,8997950.96456149,11939.4131375493
